State,County,Zip Code,Landfill Name,City,Ownership Type,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,LFG Generated (mmscfd),,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,20TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,40TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,60TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA
IN,Knox,47591,"Big ""T"" Disposal",Vincennes,Private,,,Unknown,,,1998,,1998,,,0.978044935,0.907567994,0.039298384,0.001852582,0.01253449,0.001024832,0,0.015766654,0,0.015766654,0.021955065,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
IN,Pike,47598,Blackfoot Landfill,Winslow,Private,1990,2053,Open,"29,430,275","11,151,688",2019,"513,960",2019,4.21,,0.983649444,0.969914977,0,0,0,0,0,0.013734467,0.001635056,0.012099411,0.016350556,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
IN,Warrick,47601,Warrick County LF #2,Warrick,Public,1986,1999,Closed,,"229,306",,"20,846",,,,0.976035802,0.944636928,0.003175978,0.001515808,0.010827198,0,0.001371445,0.014508445,0.002670709,0.011837736,0.023964198,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
IN,Spencer,47615,Spencer County,Grandview,Private,1983,1994,Closed,,"3,191,122",,"265,927",,,,0.995087336,0.966157205,0.006004367,0,0,0,0,0.022925764,0,0.022925764,0.004912664,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
IN,Vanderburgh,47720,Laubscher Meadows LF,Evansville,Private,1980,2060,Open,"24,482,325","16,323,455",2019,"268,224",2019,6.38,,0.99420143,0.963350785,0.007543771,0,0.006080054,0,0.000788155,0.016438665,0,0.016438665,0.00579857,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
IN,Clay,47840,Center Point LF,Center Point,Private,1971,1995,Closed,"2,100,360","2,100,359",1995,"84,014",1995,0.443,,1,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
IN,Vermillion,47842,West Clinton LF,Clinton,Private,1981,,Open,,"659,792",,"41,237",,,,0.997395019,0.970720017,0.01760967,0,0.00135459,0.000625195,0.00406377,0.003021778,0,0.003021778,0.002604981,,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,1,1,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
IN,Vigo,47866,Sycamore Ridge Landfill & Victory Landfill,Pimento,Private,1972,2051,Open,"30,893,129","16,560,564",2019,"472,762",2019,4.6,,0.608482871,0.608482871,0,0,0,0,0,0,0,0,0.391517129,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
IN,Sullivan,47882,Sullivan County LF,Cass Township,Public,1975,1998,Closed,,"315,370",,"6,957",1998,,,1,0.980597594,0,0,0.013711034,0,0,0.005691372,0,0.005691372,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
IN,Newton,47922,Newton County Landfill,Brook,Private,1995,2062,Open,"131,251,141","51,889,435",2019,"2,484,570",2019,21.3,,0.868789809,0.854140127,0.001273885,0.003184713,0,0,0,0.010191083,0.007006369,0.003184713,0.131210191,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
IN,Fountain,47932,Fountain County LF,Covington,Public,1975,2006,Closed,,"412,082",,"18,731",,,,0.97517397,0.949031409,0.003009216,0,0.013541471,0,0,0.009591875,0,0.009591875,0.02482603,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
IN,White,47960,Liberty Landfill,Monticello,Private,1982,2028,Open,"36,620,815","21,905,462",2019,"1,417,239",2019,7.29,,0.944568983,0.91087562,0.00794783,0.007268528,0.002853067,0,0,0.015623939,0,0.015623939,0.055431017,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Macomb,48048,Pine Tree Acres LF Inc.,Lenox,Private,1987,2041,Open,"85,497,099","44,599,227",2019,"2,817,090",2019,20.9,,0.971779757,0.859776747,0.065094695,0.000877963,0,0,0.00150508,0.044525273,0,0.044525273,0.028220243,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,
MI,St. Clair,48074,Smiths Creek Landfill,Smiths Creek,Public,1967,2129,Open,"29,779,152","9,017,299",2019,"333,860",2019,2.36,,0.957152202,0.923244658,0.000654165,0.002180549,0.004143044,0,0,0.026929786,0.002507632,0.024422154,0.042847798,,1,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
MI,Washtenaw,48108,Ann Arbor SLF Phase I & II,Ann Arbor,Public,1959,1992,Closed,,"2,740,000",,"34,021",1992,0.699,,0.945202407,0.608903674,0.138676036,0.000448548,0.145815423,0.000523306,0.004261204,0.046574216,0.000261653,0.046312563,0.054797593,,1,1,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,1,0,,,,,,,,,,,
MI,Wayne,48111,"City Sand & Landfill, Inc.",Belleville,Private,1959,1993,Closed,"16,202,773","15,739,832",1993,"462,936",1993,3.15,,0.967477887,0.686947173,0.223965205,0,0.010335728,0,0.001270586,0.044959195,0.000219909,0.044739286,0.032522113,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,
MI,Wayne,48111,Wayne Disposal LF,Belleville,Private,1976,1993,Closed,,"1,000,000",,"89,232",,1.93,,0.967477887,0.686947173,0.223965205,0,0.010335728,0,0.001270586,0.044959195,0.000219909,0.044739286,0.032522113,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,
MI,Monroe,48133,Vienna Junction Landfill,Erie,Private,1972,2029,Open,"24,431,605","21,442,069",2019,"547,298",2019,6.52,,0.96154582,0.910656208,0.020661948,0,0,0,0,0.030227664,0.001530515,0.028697149,0.03845418,,1,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
MI,Wayne,48164,Carleton Farms Landfill,New Boston,Private,1993,2060,Open,"101,131,895","49,694,196",2019,"2,061,657",2019,15.8,,0.979341214,0.941352003,0.012165729,0.002869276,0.009181683,0,0,0.013772524,0,0.013772524,0.020658786,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Oakland,48165,Lyon Development LF,New Hudson,Private,1971,1993,Closed,"6,601,132","6,601,130",1993,"507,779",1993,2.09,,0.975486278,0.928990141,0.012922995,0.001465494,0.018118838,0,0.002398082,0.011590727,0,0.011590727,0.024513722,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
MI,Washtenaw,48168,Arbor Hills Landfill Inc.,Northville,Private,1970,2028,Open,"95,366,291","66,455,203",2019,"2,709,453",2019,17.3,,0.981180796,0.771281019,0.022626811,0.00039389,0.155324084,0,0,0.031554991,0,0.031554991,0.018819204,,1,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,
MI,Wayne,48184,Woodland Meadows Landfill,Wayne,Private,1975,2024,Open,"58,780,061","56,080,525",2019,"3,414,013",2019,,,0.961861219,0.739163146,0.179119162,0.001678338,0.008275942,0,0.003530297,0.030094334,0,0.030094334,0.038138781,,1,1,1,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,
MI,Wayne,48188,Sauk Trail Hills Landfill,Canton,Private,1975,2033,Open,"35,920,234","23,862,571",2019,"753,468",2019,5.62,,0.963660674,0.601126949,0.108182317,0.003462025,0.219850536,0,0.003963422,0.027075424,0.003032257,0.024043168,0.036339326,,1,1,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,,
MI,Wayne,48193,Riverview Land Preserve,Riverview,Public,1968,2031,Open,"39,006,679","22,996,089",2019,"779,000",2019,,,0.948457535,0.833756506,0.060619525,0.001396471,0.04005332,0,0.001904278,0.010727434,0,0.010727434,0.051542465,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,
MI,Oakland,48326,Oakland Heights Development Landfill,Auburn Hills,Private,1985,2024,Open,"19,148,131","17,848,309",2019,"304,073",2019,,,0.94170544,0.556102362,0.162625268,0.002550107,0.181683966,0.001610594,0.001521117,0.035612026,0.000447387,0.035164639,0.05829456,,1,0,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,
MI,Oakland,48359,Eagle Valley RDF,Lake Orion,Private,1986,2041,Open,"23,341,519","12,602,954",2019,"567,129",2019,7.43,,0.959081633,0.80877551,0.060306122,0.00255102,0.053571429,0,0,0.033877551,0.003979592,0.029897959,0.040918367,,1,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,,,,,,,,,,,
MI,Huron,48413,Huron Landfill,Bad Axe,Private,1993,2022,Open,"2,205,000","2,132,314",2019,"96,997",2019,0.701,,0.958097082,0.931406444,0.001936108,0.000829761,0.013276172,0,0.000553174,0.010095422,0,0.010095422,0.041902918,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Saginaw,48415,"People's Landfill, Inc.",Birch Run,Private,1968,2045,Open,"16,273,417","11,356,710",2019,"219,855",2019,2.59,,0.954101241,0.939826507,0.01185901,0,0.000329417,0,0,0.002086307,0,0.002086307,0.045898759,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Saginaw,48415,Tay Mouth Landfill,Birch Run,Private,,1997,Closed,,"1,000,000",,"3,575",,,,0.954101241,0.939826507,0.01185901,0,0.000329417,0,0,0.002086307,0,0.002086307,0.045898759,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Sanilac,48419,Tri-City RDF,Carsonville,Private,1971,2200,Open,"26,919,384","3,216,066",2019,"40,928",2019,0.832,,0.971078002,0.958808063,0,0.004382121,0.001314636,0,0,0.006573181,0,0.006573181,0.028921998,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Genesee,48423,Richfield Landfill,Davison,Private,1966,2013,Closed,"2,458,575",,,,,,,0.957154964,0.897485797,0.022065978,0.002448288,0.013967796,0.000753319,0.000910261,0.019523526,0,0.019523526,0.042845036,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
MI,Genesee,48439,Citizens Disposal Landfill,Grand Blanc,Private,1955,2035,Open,"19,376,515","14,912,461",2019,"497,102",2019,,,0.972925298,0.821737704,0.100422529,0.001271691,0.032264019,0,0.000410223,0.016819133,0.002502359,0.014316774,0.027074702,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,0,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,
MI,Shiawassee,48449,Venice Park Recycling & Disposal Facility,Lennon,Private,1981,2055,Open,"21,743,672","11,003,051",2019,"212,687",2019,5.85,,0.977232925,0.943957968,0.006654991,0.001050788,0.001401051,0,0,0.024168126,0.001050788,0.023117338,0.022767075,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
MI,Genesee,48457,Brent Run Landfill,Montrose,Private,1993,2050,Open,"31,621,005","16,991,700",2019,"405,229",2019,6.26,,0.97253018,0.925351072,0.015397881,0.008006898,0.001724563,0,0.000615915,0.021433851,0,0.021433851,0.02746982,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Genesee,48457,Seymour Road Landfill,Montrose,Private,1988,1993,Closed,,"1,200,000",,,,,,0.97253018,0.925351072,0.015397881,0.008006898,0.001724563,0,0.000615915,0.021433851,0,0.021433851,0.02746982,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Saginaw,48609,Saginaw Valley Landfill,Saginaw,Private,1982,1999,Closed,"4,863,532","4,863,532",1999,"270,196",1999,1.46,,0.970536146,0.949042022,0.004508131,0.00104653,0.006681694,0,0,0.009257768,0,0.009257768,0.029463854,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MI,Clare,48625,Northern Oaks Recycling & Disposal Facility,Harrison,Private,1992,2077,Open,"13,114,094","4,260,544",2019,"127,830",2019,2.35,,0.984050672,0.947802198,0.00740232,0.006486569,0.001831502,0,0.000457875,0.020070208,0,0.020070208,0.015949328,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
